#LMID	Name	Category	Subcategory	Formula	Mass	NumofC	NumofH	NumofO	NumofN	NumofP	NumofS	H:C	H:O	C:O	C:N	C:S	C:P	Afterdecmass	AMD	RMD
LMSL03000360	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C142H264O16N0S0P0	2225.984445	142	264	16	0	0	0	1.85915493	16.5	8.875	0	0	0	0.9844	0.0156	7
LMSL03000897	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C133H246O16N0S0P0	2099.843594	133	246	16	0	0	0	1.84962406	15.375	8.3125	0	0	0	0.8436	0.1564	74
LMSL03001259	"2-octadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C140H264O18N0S0P0	2233.974275	140	264	18	0	0	0	1.885714286	14.66666667	7.777777778	0	0	0	0.9743	0.0257	12
LMSL03000675	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C136H252O16N0S0P0	2141.890544	136	252	16	0	0	0	1.852941176	15.75	8.5	0	0	0	0.8905	0.1095	51
LMSL03000794	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C137H256O17N0S0P0	2173.916759	137	256	17	0	0	0	1.868613139	15.05882353	8.058823529	0	0	0	0.9168	0.0832	38
LMSL03000415	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C140H260O16N0S0P0	2197.953145	140	260	16	0	0	0	1.857142857	16.25	8.75	0	0	0	0.9531	0.0469	21
LMSL03000300	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C137H254O16N0S0P0	2155.906194	137	254	16	0	0	0	1.854014599	15.875	8.5625	0	0	0	0.9062	0.0938	44
LMSL03000937	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C139H258O16N0S0P0	2183.937495	139	258	16	0	0	0	1.856115108	16.125	8.6875	0	0	0	0.9375	0.0625	29
LMSL03000435	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C141H262O16N0S0P0	2211.968795	141	262	16	0	0	0	1.858156028	16.375	8.8125	0	0	0	0.9688	0.0312	14
LMSL03000021	"2-O-nonadecanoyl-3-O-(2S,4S-dimethyl-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C57H108O13N0S0P0	1000.778997	57	108	13	0	0	0	1.894736842	8.307692308	4.384615385	0	0	0	0.779	0.221	221
LMSL03000040	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C136H252O16N0S0P0	2141.890544	136	252	16	0	0	0	1.852941176	15.75	8.5	0	0	0	0.8905	0.1095	51
LMSL03000171	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C134H252O18N0S0P0	2149.880374	134	252	18	0	0	0	1.880597015	14	7.444444444	0	0	0	0.8804	0.1196	56
LMSL03000117	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C134H250O17N0S0P0	2131.869809	134	250	17	0	0	0	1.865671642	14.70588235	7.882352941	0	0	0	0.8698	0.1302	61
LMSL03001200	"2-octadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C139H260O17N0S0P0	2201.94806	139	260	17	0	0	0	1.870503597	15.29411765	8.176470588	0	0	0	0.9481	0.0519	24
LMSL03001291	"2-O-octadecanoyl,3-O-(2S,4S,6S,8R,10R,12R,14R-heptamethyl)-15-hydroxy-dotriacontanoyl)-2pr-sulfotrehalose"	Saccharolipids	Acyltrehaloses	C69H132O17N0S1P0	1264.918527	69	132	17	0	0	1	1.913043478	7.764705882	4.058823529	0	69	0	0.9185	0.0815	64
LMSL03000858	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C141H262O16N0S0P0	2211.968795	141	262	16	0	0	0	1.858156028	16.375	8.8125	0	0	0	0.9688	0.0312	14
LMSL03000249	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C135H252O17N0S0P0	2145.885459	135	252	17	0	0	0	1.866666667	14.82352941	7.941176471	0	0	0	0.8855	0.1145	53
LMSL03000110	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C139H258O16N0S0P0	2183.937495	139	258	16	0	0	0	1.856115108	16.125	8.6875	0	0	0	0.9375	0.0625	29
LMSL03001126	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H260O18N0S0P0	2205.942975	138	260	18	0	0	0	1.884057971	14.44444444	7.666666667	0	0	0	0.943	0.057	26
LMSL03001061	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C141H264O17N0S0P0	2229.97936	141	264	17	0	0	0	1.872340426	15.52941176	8.294117647	0	0	0	0.9794	0.0206	9
LMSL03000153	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C134H248O16N0S0P0	2113.859244	134	248	16	0	0	0	1.850746269	15.5	8.375	0	0	0	0.8592	0.1408	67
LMSL03000120	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H258O17N0S0P0	2187.93241	138	258	17	0	0	0	1.869565217	15.17647059	8.117647059	0	0	0	0.9324	0.0676	31
LMSL03000195	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H258O17N0S0P0	2187.93241	138	258	17	0	0	0	1.869565217	15.17647059	8.117647059	0	0	0	0.9324	0.0676	31
LMSL03000620	"2-O-hexadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C140H264O18N0S0P0	2233.974275	140	264	18	0	0	0	1.885714286	14.66666667	7.777777778	0	0	0	0.9743	0.0257	12
LMSL03000053	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C134H248O16N0S0P0	2113.859244	134	248	16	0	0	0	1.850746269	15.5	8.375	0	0	0	0.8592	0.1408	67
LMSL03000105	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H256O16N0S0P0	2169.921844	138	256	16	0	0	0	1.855072464	16	8.625	0	0	0	0.9218	0.0782	36
LMSL03001031	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H258O17N0S0P0	2187.93241	138	258	17	0	0	0	1.869565217	15.17647059	8.117647059	0	0	0	0.9324	0.0676	31
LMSL03000581	"2-O-hexadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C137H258O18N0S0P0	2191.927325	137	258	18	0	0	0	1.883211679	14.33333333	7.611111111	0	0	0	0.9273	0.0727	33
LMSL03000931	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C139H260O17N0S0P0	2201.94806	139	260	17	0	0	0	1.870503597	15.29411765	8.176470588	0	0	0	0.9481	0.0519	24
LMSL03000130	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C136H254O17N0S0P0	2159.901109	136	254	17	0	0	0	1.867647059	14.94117647	8	0	0	0	0.9011	0.0989	46
LMSL03000486	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C141H264O17N0S0P0	2229.97936	141	264	17	0	0	0	1.872340426	15.52941176	8.294117647	0	0	0	0.9794	0.0206	9
LMSL03001023	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C136H252O16N0S0P0	2141.890544	136	252	16	0	0	0	1.852941176	15.75	8.5	0	0	0	0.8905	0.1095	51
LMSL03000711	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H258O17N0S0P0	2187.93241	138	258	17	0	0	0	1.869565217	15.17647059	8.117647059	0	0	0	0.9324	0.0676	31
LMSL03000397	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C132H244O16N0S0P0	2085.827944	132	244	16	0	0	0	1.848484848	15.25	8.25	0	0	0	0.8279	0.1721	83
LMSL03000575	"2-O-hexadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C137H256O17N0S0P0	2173.916759	137	256	17	0	0	0	1.868613139	15.05882353	8.058823529	0	0	0	0.9168	0.0832	38
LMSL03000255	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H258O17N0S0P0	2187.93241	138	258	17	0	0	0	1.869565217	15.17647059	8.117647059	0	0	0	0.9324	0.0676	31
LMSL03001268	"2-octadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H262O19N0S0P0	2223.95354	138	262	19	0	0	0	1.898550725	13.78947368	7.263157895	0	0	0	0.9535	0.0465	21
LMSL03000942	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C137H256O17N0S0P0	2173.916759	137	256	17	0	0	0	1.868613139	15.05882353	8.058823529	0	0	0	0.9168	0.0832	38
LMSL03000979	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C142H264O16N0S0P0	2225.984445	142	264	16	0	0	0	1.85915493	16.5	8.875	0	0	0	0.9844	0.0156	7
LMSL03000455	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C141H262O16N0S0P0	2211.968795	141	262	16	0	0	0	1.858156028	16.375	8.8125	0	0	0	0.9688	0.0312	14
LMSL03000963	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C142H264O16N0S0P0	2225.984445	142	264	16	0	0	0	1.85915493	16.5	8.875	0	0	0	0.9844	0.0156	7
LMSL03000902	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C135H250O16N0S0P0	2127.874894	135	250	16	0	0	0	1.851851852	15.625	8.4375	0	0	0	0.8749	0.1251	59
LMSL05000005	Butyl_4pr-O-butanoyl-6-O-hexadecanoyl-neohesperidoside	Saccharolipids	Other_acyl_sugars	C36H66O12N0S0P0	690.455431	36	66	12	0	0	0	1.833333333	5.5	3	0	0	0	0.4554	0.4554	660
LMSL03000161	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C135H252O17N0S0P0	2145.885459	135	252	17	0	0	0	1.866666667	14.82352941	7.941176471	0	0	0	0.8855	0.1145	53
LMSL03000603	"2-O-hexadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C138H258O17N0S0P0	2187.93241	138	258	17	0	0	0	1.869565217	15.17647059	8.117647059	0	0	0	0.9324	0.0676	31
LMSL03000783	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C137H254O16N0S0P0	2155.906194	137	254	16	0	0	0	1.854014599	15.875	8.5625	0	0	0	0.9062	0.0938	44
LMSL03000072	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C131H242O16N0S0P0	2071.812294	131	242	16	0	0	0	1.847328244	15.125	8.1875	0	0	0	0.8123	0.1877	91
LMSL03000751	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C134H252O18N0S0P0	2149.880374	134	252	18	0	0	0	1.880597015	14	7.444444444	0	0	0	0.8804	0.1196	56
LMSL03000036	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C133H248O17N0S0P0	2117.854159	133	248	17	0	0	0	1.864661654	14.58823529	7.823529412	0	0	0	0.8542	0.1458	69
LMSL03000545	"2-O-hexadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C136H256O18N0S0P0	2177.911674	136	256	18	0	0	0	1.882352941	14.22222222	7.555555556	0	0	0	0.9117	0.0883	41
LMSL03000404	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C137H254O16N0S0P0	2155.906194	137	254	16	0	0	0	1.854014599	15.875	8.5625	0	0	0	0.9062	0.0938	44
LMSL03000585	"2-O-hexadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C140H262O17N0S0P0	2215.96371	140	262	17	0	0	0	1.871428571	15.41176471	8.235294118	0	0	0	0.9637	0.0363	16
LMSL02000001	Kdo2-lipid_A	Saccharolipids	Acylaminosugar_glycans	C110H202O39N2S0P2	2237.336011	110	202	39	2	2	0	1.836363636	5.179487179	2.820512821	55	0	55	0.336	0.336	150
LMSL03000722	"2-octadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C134H248O16N0S0P0	2113.859244	134	248	16	0	0	0	1.850746269	15.5	8.375	0	0	0	0.8592	0.1408	67
LMSL03001182	"2-octadecanoyl-3-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C137H256O17N0S0P0	2173.916759	137	256	17	0	0	0	1.868613139	15.05882353	8.058823529	0	0	0	0.9168	0.0832	38
LMSL03000327	"2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-6-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-2pr-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-4pr-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose"	Saccharolipids	Acyltrehaloses	C136H252O16N0S0P0	2141.890544	136	252	16	0	0	0	1.852941176	15.75	8.5	0	0	0	0.8905	0.1095	51
